ID,Name,Pos,Team,Value,Ownership,1_Pts,1_xMins,2_Pts,2_xMins,3_Pts,3_xMins,4_Pts,4_xMins,5_Pts,5_xMins,6_Pts,6_xMins,7_Pts,7_xMins,8_Pts,8_xMins,9_Pts,9_xMins,10_Pts,10_xMins
287,Millar,M,HUL,5,0.1,2.63,70,2.98,70,2.97,70,2.67,70,2.76,70,2.97,70,2.78,70,2.91,70,3.01,70,2.38,70
566,Silva,D,BOU,5,0.3,2.00,88,3.56,88,2.66,88,3.20,88,2.64,88,2.30,88,3.48,88,2.21,88,3.20,88,2.79,88
330,Bogle,D,LEE,4.5,0.5,2.81,75,3.07,75,2.47,75,2.97,75,3.29,75,2.03,75,2.71,75,3.00,75,2.57,75,3.10,75
502,Robertson,D,TOT,4.5,3.6,2.58,69,2.86,69,2.71,69,3.13,69,2.87,69,2.20,69,3.36,69,2.21,69,3.16,69,2.73,69
173,Thomas,D,COV,4,8,1.59,80,3.27,80,1.77,80,2.96,80,2.87,80,3.01,80,2.67,80,3.27,80,3.46,80,2.84,80
567,Horníček,G,NEW,5,0.6,2.04,90,2.49,90,2.77,90,2.70,90,3.48,90,2.92,90,2.81,90,2.71,90,3.13,90,2.63,90
190,Tchaouna,M,COV,5.5,0.1,2.24,70,3.12,70,2.46,70,2.82,70,2.73,70,2.88,70,2.70,70,2.94,70,2.95,70,2.71,70
496,Kinsky,G,TOT,4.5,23.8,2.53,90,2.78,90,2.72,90,3.17,90,2.85,90,2.11,90,3.37,90,2.13,90,3.16,90,2.74,90
264,Bobb,M,FUL,5.5,0.3,2.63,70,2.70,70,2.92,70,2.48,70,2.70,70,2.76,70,3.10,70,2.79,70,2.59,70,2.84,70
34,Pau,D,AVL,4.5,0.4,2.42,80,2.42,80,3.24,80,3.27,80,2.65,80,3.07,80,2.51,80,2.35,80,3.23,80,2.24,80
570,Palacios,M,FUL,5.5,0.2,2.68,60,2.74,60,2.97,60,2.46,60,2.69,60,2.72,60,3.05,60,2.70,60,2.48,60,2.71,60
336,Okafor,M,LEE,6,0.5,2.58,55,2.91,55,2.55,55,2.90,55,2.98,55,2.17,55,2.71,55,2.68,55,2.64,55,2.90,55
576,Stroud,M,HUL,5,0.1,2.50,65,2.86,65,2.85,65,2.55,65,2.65,65,2.86,65,2.66,65,2.80,65,2.90,65,2.26,65
417,Dalot,D,MUN,5,2.8,3.32,60,3.01,60,2.59,60,2.23,60,2.56,60,2.80,60,2.59,60,2.73,60,2.16,60,2.72,60
594,David,F,BHA,6,0.2,1.73,35,2.38,52,3.54,69,3.25,69,2.76,69,2.88,69,2.93,69,2.49,69,2.32,69,2.34,69
581,Diomande,D,NFO,5.5,0.7,3.11,75,2.12,75,2.97,75,2.48,75,3.32,75,2.74,75,2.35,75,2.76,75,2.48,75,2.24,75
574,Hjertø-Dahl,M,HUL,5,0.1,2.47,65,2.82,65,2.81,65,2.52,65,2.61,65,2.82,65,2.63,65,2.76,65,2.86,65,2.23,65
182,Amenda,D,COV,4,0.8,1.60,80,3.54,80,1.80,80,2.73,80,2.67,80,2.76,80,2.47,80,3.01,80,3.22,80,2.64,80
259,Diop,D,IPS,4,18.2,3.05,85,2.10,85,2.40,85,2.70,85,2.69,85,2.99,85,1.73,85,3.00,85,2.97,85,2.66,85
282,Giles,D,HUL,4,0.8,2.07,85,2.83,85,2.71,85,2.15,85,2.39,85,3.19,85,2.67,85,2.92,85,3.21,85,1.87,85
176,Dasilva,D,COV,4,0.8,1.58,80,3.47,80,1.77,80,2.68,80,2.62,80,2.71,80,2.43,80,2.96,80,3.16,80,2.59,80
268,King,M,FUL,5.5,0.2,2.42,60,2.50,60,2.76,60,2.25,60,2.52,60,2.58,60,2.98,60,2.61,60,2.38,60,2.69,60
526,Solanke,F,TOT,6,1.5,0.43,10,2.84,75,2.70,75,2.82,75,2.79,75,2.62,75,2.92,75,2.63,75,2.86,75,2.71,75
5,J.Timber,D,ARS,6.5,0.1,0.00,0,0.00,0,0.00,0,0.92,20,1.92,40,3.67,60,4.40,80,4.92,80,3.65,80,5.39,80
305,Davis,D,IPS,4,5.3,2.83,90,1.84,90,2.14,90,2.52,90,2.51,90,2.90,90,1.47,90,2.92,90,2.89,90,2.58,90
564,Scherpen,G,IPS,4.5,0.6,2.83,90,1.85,90,2.15,90,2.49,90,2.50,90,2.82,90,1.54,90,2.87,90,2.86,90,2.55,90
116,Dunk,D,BHA,4.5,1,1.30,35,1.67,53,3.09,70,2.94,70,2.40,70,2.89,70,3.10,70,2.15,70,1.97,70,2.91,70
406,Kovačić,M,MCI,5.5,0.1,2.65,65,2.49,65,2.79,65,2.28,65,2.62,65,2.18,65,2.58,65,2.22,65,2.33,65,2.22,65
483,Ndoye,M,NFO,5.5,0.5,2.61,60,2.22,60,2.58,60,2.32,60,2.73,60,2.43,60,2.20,60,2.49,60,2.38,60,2.30,60
110,Rushworth,G,COV,4.5,1.1,1.39,90,3.25,90,1.52,90,2.46,90,2.45,90,2.50,90,2.25,90,2.81,90,3.07,90,2.49,90
280,Coyle,D,HUL,4,0.7,1.96,80,2.75,80,2.65,80,1.95,80,2.17,80,2.91,80,2.43,80,2.66,80,2.93,80,1.70,80
558,Schlager,M,NFO,5,0.1,2.66,65,2.30,65,2.57,65,2.35,65,2.63,65,2.38,65,2.20,65,2.36,65,2.26,65,2.19,65
31,Konsa,D,AVL,4.5,14.7,0.00,0,0.64,23,1.81,45,2.86,68,3.06,90,3.47,90,2.89,90,2.74,90,3.65,90,2.62,90
193,Wright,F,COV,5.5,0.3,0.00,0,1.52,30,2.83,70,3.13,70,2.89,70,2.95,70,2.64,70,2.65,70,2.47,70,2.25,70
73,Adams,M,BOU,5,0.3,1.11,33,1.94,49,2.48,65,2.61,65,2.50,65,2.40,65,2.67,65,2.40,65,2.65,65,2.57,65
551,Angulo,M,SUN,5,0.1,2.46,60,2.49,60,2.27,60,2.11,60,2.05,60,2.39,60,2.27,60,2.49,60,2.39,60,2.33,60
503,Van de Ven,D,TOT,5,7.2,0.21,10,2.55,80,2.48,80,2.89,80,2.61,80,1.93,80,3.07,80,1.94,80,2.88,80,2.50,80
186,Mason-Clark,M,COV,5.5,0.1,0.00,0,3.07,70,2.40,70,2.64,70,2.51,70,2.53,70,2.35,70,2.42,70,2.37,70,2.18,70
572,Tzolakis,G,HUL,4.5,0.5,1.76,90,2.57,90,2.46,90,1.73,90,1.96,90,2.78,90,2.27,90,2.51,90,2.80,90,1.56,90
593,Dedić,D,NEW,4.5,0.2,1.79,60,2.07,60,2.29,60,2.18,60,2.75,60,2.32,60,2.24,60,2.15,60,2.43,60,2.08,60
258,Castagne,D,FUL,4.5,0.3,1.90,60,2.30,60,2.52,60,1.66,60,2.08,60,2.24,60,2.81,60,2.36,60,1.97,60,2.28,60
286,Belloumi,M,HUL,5,0.4,2.24,65,2.44,65,2.38,65,2.16,65,2.18,65,2.27,65,2.12,65,2.13,65,2.12,65,1.86,65
64,Smith,D,BOU,4.5,0.1,1.41,65,2.55,65,1.94,65,2.37,65,1.99,65,1.75,65,2.67,65,1.74,65,2.55,65,2.27,65
201,Muñoz,D,CRY,5.5,10,2.05,45,1.86,45,2.12,45,2.48,45,2.14,45,2.40,45,1.91,45,2.25,45,2.03,45,2.01,45
462,Steur,M,NEW,5,0.1,2.07,55,2.11,55,2.23,55,2.09,55,2.33,55,2.10,55,2.07,55,1.99,55,2.06,55,1.93,55
131,Baleba,M,BHA,5,0.2,0.00,0,0.00,0,0.73,20,1.62,40,2.36,60,3.29,80,3.37,80,3.10,80,3.05,80,3.32,80
504,Vuskovic,D,BHA,5,2.7,2.27,60,1.85,60,2.52,60,2.35,60,1.90,60,2.26,60,2.39,60,1.61,60,1.46,60,2.13,60
515,Maddison,M,TOT,6.5,1.4,0.38,10,2.39,60,2.24,60,2.36,60,2.27,60,2.04,60,2.35,60,2.00,60,2.22,60,2.06,60
125,Georginio,F,BHA,5.5,0.9,3.54,70,1.75,36,2.02,36,1.93,36,1.66,36,1.85,36,2.04,36,1.72,36,1.65,36,2.01,36
512,Kudus,M,TOT,6.5,0.1,0.00,0,0.00,0,1.23,30,2.81,60,2.74,60,2.45,60,2.96,60,2.46,60,2.86,60,2.62,60
121,Mitoma,M,BHA,6,0.1,0.00,0,0.00,0,1.15,25,2.86,60,2.43,60,2.74,60,3.02,60,2.47,60,2.37,60,2.96,60
21,Nørgaard,M,EVE,5,0.2,0.14,5,2.31,60,2.30,60,2.21,60,2.36,60,2.23,60,2.08,60,1.86,60,1.94,60,2.03,60
415,Dorgu,M,MUN,6,1.4,4.47,70,1.79,30,1.60,30,1.55,30,1.62,30,1.72,30,1.62,30,1.72,30,1.52,30,1.68,30
492,Awoniyi,F,COV,5.5,0.8,0.14,6,2.64,50,1.87,50,2.16,50,1.96,50,2.05,50,1.80,50,1.89,50,1.78,50,1.57,50
521,Kulusevski,M,TOT,6.5,0,0.00,0,1.22,30,1.11,30,2.46,60,2.32,60,2.07,60,2.29,60,1.96,60,2.08,60,1.92,60
209,Johnson,M,EVE,6,0.2,1.77,49,1.64,49,1.68,49,1.64,49,1.86,49,1.78,49,1.68,49,1.43,49,1.63,49,1.88,49
337,Aaronson,M,LEE,5.5,1,1.50,35,1.57,35,1.40,35,1.56,35,1.60,35,1.23,35,1.48,35,1.46,35,1.44,35,1.56,35
431,Amad,M,MUN,6,1.6,1.79,30,1.57,30,1.38,30,1.33,30,1.40,30,1.49,30,1.39,30,1.50,30,1.31,30,1.46,30
207,Mingueza,D,CRY,4.5,0.1,1.50,45,1.29,45,1.48,45,1.72,45,1.47,45,1.64,45,1.25,45,1.44,45,1.31,45,1.24,45
465,Osula,F,NEW,6,1,1.47,30,1.32,30,1.45,30,1.34,30,1.56,30,1.39,30,1.40,30,1.34,30,1.43,30,1.34,30
429,Rashford,M,MUN,7,1.5,1.82,30,1.53,30,1.29,30,1.23,30,1.29,30,1.37,30,1.25,30,1.35,30,1.14,30,1.27,30
294,Zambrano,M,HUL,4.5,0.1,0.00,0,0.00,0,0.00,0,1.97,60,1.99,60,2.07,60,1.93,60,1.94,60,1.93,60,1.70,60
115,De Cuyper,D,BHA,4.5,1.7,3.29,75,2.70,75,1.02,20,0.92,20,0.73,20,0.88,20,1.00,20,0.71,20,0.66,20,0.95,20
313,Clarke,M,IPS,5.5,0.3,1.39,30,1.14,30,1.20,30,1.21,30,1.18,30,1.28,30,1.05,30,1.26,30,1.24,30,1.23,30
559,Bamba,M,NEW,5,0.1,1.23,35,1.23,35,1.29,35,1.21,35,1.33,35,1.21,35,1.19,35,1.15,35,1.18,35,1.11,35
484,Hutchinson,M,NFO,5.5,0.2,1.37,30,1.06,30,1.25,30,1.12,30,1.33,30,1.17,30,1.05,30,1.20,30,1.15,30,1.11,30
114,Boscagli,D,BHA,4.5,0.2,3.14,70,2.65,70,0.83,20,0.80,20,0.68,20,0.78,20,0.83,20,0.65,20,0.61,20,0.80,20
262,Smith Rowe,M,FUL,5.5,0.4,1.22,30,1.14,30,1.23,30,1.05,30,1.15,30,1.17,30,1.31,30,1.18,30,1.10,30,1.21,30
63,Milosavljević,D,BOU,5,0,0.91,30,1.30,30,1.08,30,1.24,30,1.10,30,1.01,30,1.34,30,1.01,30,1.30,30,1.20,30
324,Mehmeti,M,IPS,5,0.1,1.28,30,1.07,30,1.13,30,1.13,30,1.11,30,1.20,30,0.99,30,1.17,30,1.15,30,1.14,30
549,Talbi,M,SUN,5.5,0.2,1.22,30,1.13,30,1.04,30,0.97,30,0.94,30,1.09,30,1.04,30,1.13,30,1.09,30,1.06,30
318,Philogene,M,IPS,5.5,0.2,1.21,30,1.00,30,1.05,30,1.06,30,1.03,30,1.12,30,0.92,30,1.09,30,1.08,30,1.07,30
421,Heaven,D,MUN,4.5,0.4,3.43,70,0.92,25,0.80,25,0.69,25,0.79,25,0.86,25,0.80,25,0.84,25,0.67,25,0.83,25
289,Crooks,M,HUL,4.5,0.6,1.02,30,1.07,30,1.07,30,0.97,30,1.00,30,1.06,30,1.00,30,1.03,30,1.06,30,0.87,30
487,Dominguez,M,NFO,5,0.1,1.12,30,0.93,30,1.04,30,0.96,30,1.09,30,1.00,30,0.92,30,1.01,30,0.98,30,0.95,30
16,Madueke,M,ARS,6.5,0.3,4.05,65,0.61,15,0.65,15,0.63,15,0.61,15,0.70,15,0.63,15,0.69,15,0.58,15,0.77,15
543,Diarra,M,SUN,5.5,0.1,1.11,30,1.03,30,0.93,30,0.85,30,0.83,30,0.98,30,0.93,30,1.03,30,0.98,30,0.95,30
11,Mosquera,D,ARS,5.5,7.3,5.05,88,0.45,15,0.47,15,0.48,15,0.44,15,0.51,15,0.47,15,0.51,15,0.42,15,0.53,15
53,Manzambi,M,AVL,6,0.4,0.17,5,0.94,30,1.04,30,1.03,30,0.95,30,0.99,30,0.92,30,0.90,30,0.95,30,0.86,30
96,Damsgaard,M,BRE,5.5,0.6,0.94,20,0.82,20,0.88,20,0.82,20,0.83,20,0.80,20,0.82,20,0.86,20,0.87,20,0.80,20
573,Sanchez,D,BOU,4.5,0.2,0.70,25,0.98,25,0.79,25,0.92,25,0.80,25,0.71,25,0.99,25,0.70,25,0.95,25,0.85,25
195,Simms,F,COV,5,0.8,1.89,50,0.80,15,0.58,15,0.71,15,0.66,15,0.73,15,0.65,15,0.73,15,0.71,15,0.63,15
25,Gyökeres,F,ARS,7.5,9.5,1.21,20,0.70,20,0.74,20,0.72,20,0.70,20,0.78,20,0.72,20,0.77,20,0.67,20,0.84,20
129,Ayari,M,BHA,5.5,0.7,4.22,80,0.38,10,0.42,10,0.41,10,0.36,10,0.39,10,0.42,10,0.37,10,0.36,10,0.42,10
247,Hackney,M,EVE,5.5,0.3,3.14,75,2.86,75,0.25,10,0.23,10,0.25,10,0.23,10,0.21,10,0.18,10,0.19,10,0.19,10
263,Kevin,M,FUL,5.5,0.1,0.84,20,0.72,20,0.78,20,0.67,20,0.73,20,0.74,20,0.83,20,0.75,20,0.70,20,0.77,20
403,Savinho,M,MCI,6.5,0.2,0.90,21,0.72,21,0.81,21,0.67,21,0.78,21,0.66,21,0.80,21,0.69,21,0.75,21,0.71,21
392,Aït-Nouri,D,MCI,5.5,0.9,0.82,20,0.72,20,0.84,20,0.62,20,0.82,20,0.60,20,0.82,20,0.67,20,0.73,20,0.71,20
